OBJECTID,GNISID,NAME,CLASS,STATE,FIPSST,COUNTYNAME,FIPSCO,LATITUDE,LONGITUDE,ELEV_METER,ELEV_FEET,TOPOMAP,DATE_CREAT,DATE_EDITE
"112330",1284843.00000000000,Fraterville,Populated Place,TN,"47",Anderson,"001",36.19674560000,-84.17214550000,"273","896",Lake City,05/19/1980,
"118330",1314663.00000000000,Belmont,Populated Place,TN,"47",Anderson,"001",36.24563380000,-84.03075130000,"421","1381",Norris,05/19/1980,
"112579",1276495.00000000000,Baugh Spring,Populated Place,TN,"47",Bradley,"011",35.17729520000,-84.98689380000,"264","866",South Cleveland,05/19/1980,
"114494",1298571.00000000000,Prospect,Populated Place,TN,"47",Bradley,"011",35.17701770000,-84.91828000000,"240","787",South Cleveland,05/19/1980,
"116907",1308093.00000000000,South View Estates,Populated Place,TN,"47",Blount,"009",35.68258330000,-83.97018130000,"334","1096",Blockhouse,05/01/1989,
"125065",1315675.00000000000,Park Settlement,Populated Place,TN,"47",Sevier,"155",35.72092200000,-83.69350370000,"438","1437",Wear Cove,05/19/1980,
"127727",1312956.00000000000,Oakleaf Estates,Populated Place,TN,"47",Williamson,"187",35.88006460000,-86.86888990000,"216","709",Franklin,02/01/1990,
"122658",1315353.00000000000,Lantana,Populated Place,TN,"47",Cumberland,"035",35.87673420000,-85.10107090000,"622","2041",Crossville,05/19/1980,
"125563",1312476.00000000000,Country Club Estates,Populated Place,TN,"47",Williamson,"187",36.01839460000,-86.79333300000,"204","669",Oak Hill,02/01/1990,
"114500",1298598.00000000000,Providence,Populated Place,TN,"47",Davidson,"037",36.07283730000,-86.72444250000,"159","522",Antioch,05/19/1980,
"184922",2555205.00000000000,Mossy Creek,Populated Place,TN,"47",Jefferson,"089",36.12055560000,-83.48083330000,"344","1129",Jefferson City,05/04/2009,
"184928",2555211.00000000000,Laconte View Mobile Home Park,Populated Place,TN,"47",Jefferson,"089",36.02083330000,-83.61472220000,"357","1171",New Market,05/04/2009,
"114394",1293724.00000000000,Midway,Populated Place,TN,"47",Bedford,"003",35.42924280000,-86.32277030000,"243","797",Normandy,05/19/1980,
"114892",1295182.00000000000,Myers,Populated Place,TN,"47",Franklin,"051",35.21369380000,-86.13331900000,"291","955",Belvidere,05/19/1980,
"118181",1304815.00000000000,Alto,Populated Place,TN,"47",Franklin,"051",35.27063680000,-85.95303600000,"310","1017",Alto,05/19/1980,
"114400",1293756.00000000000,Mifflin,Populated Place,TN,"47",Chester,"023",35.55285120000,-88.58005170000,"148","486",Luray,05/19/1980,
"128509",1313111.00000000000,Manson Park,Populated Place,TN,"47",Rutherford,"149",35.86978720000,-86.45832560000,"175","574",Murfreesboro,03/01/1990,
"129499",1313379.00000000000,Bordeaux Hills,Populated Place,TN,"47",Davidson,"037",36.18200070000,-86.84166640000,"131","430",Nashville West,03/01/1990,
"126886",1312739.00000000000,Moon Shadows,Populated Place,TN,"47",Hamilton,"065",35.19312750000,-85.06523010000,"255","837",Snow Hill,02/01/1990,
"117689",1309263.00000000000,Fairfield,Populated Place,TN,"47",Greene,"059",36.17232440000,-82.81237490000,"475","1558",Greeneville,05/01/1989,
"147985",1640329.00000000000,Foxxborough,Populated Place,TN,"47",Washington,"179",36.28732880000,-82.37652940000,"560","1837",Jonesborough,08/01/1991,
"113859",1288143.00000000000,Holston Hills,Populated Place,TN,"47",Sullivan,"163",36.50454640000,-82.51320420000,"407","1335",Kingsport,05/19/1980,
"112722",1290629.00000000000,Lansdell Park,Populated Place,TN,"47",Hamilton,"065",34.99118620000,-85.21439880000,"212","696",East Ridge,05/19/1980,
"114886",1306294.00000000000,De Lap,Populated Place,TN,"47",Campbell,"013",36.34841250000,-84.15631480000,"337","1106",Jacksboro,05/19/1980,
"113853",1288105.00000000000,Holly Grove,Populated Place,TN,"47",Haywood,"075",35.65646420000,-89.12895480000,"105","344",Jones,05/19/1980,
"111695",1275211.00000000000,Wynnburg,Populated Place,TN,"47",Lake,"095",36.32867740000,-89.47340810000,"88","289",Ridgely,05/19/1980,
"110515",1272690.00000000000,Tiptonville,Populated Place,TN,"47",Lake,"095",36.37839840000,-89.47201930000,"92","302",Tiptonville,05/19/1980,05/12/2008
"111689",1275066.00000000000,Woodrow,Populated Place,TN,"47",Giles,"055",35.16674730000,-86.83333520000,"199","653",Frankewing,05/19/1980,
"114351",1293249.00000000000,McDonald,Populated Place,TN,"47",Bradley,"011",35.11340730000,-84.98272620000,"260","853",McDonald,05/19/1980,
"127378",1312866.00000000000,Lynn Christie,Populated Place,TN,"47",Wilson,"189",36.17394500000,-86.53971670000,"174","571",Hermitage,03/01/1990,
"127384",1312872.00000000000,Mount Vernon,Populated Place,TN,"47",Wilson,"189",36.04089340000,-86.13748970000,"231","758",Watertown,03/01/1990,
"123548",1311662.00000000000,Kathy Hills,Populated Place,TN,"47",Hamblen,"063",36.17981230000,-83.41795120000,"382","1253",Talbott,10/01/1989,
"125220",1312278.00000000000,Gapcreek (historical),Populated Place,TN,"47",Knox,"093",35.93397530000,-83.73462010000,"269","883",Boyds Creek,12/01/1989,
"125214",1312267.00000000000,Edington (historical),Populated Place,TN,"47",Knox,"093",35.89119150000,-84.08880090000,"265","869",Bearden,12/01/1989,
"112728",1290750.00000000000,Laurel Grove,Populated Place,TN,"47",Anderson,"001",36.11730100000,-84.23547960000,"298","978",Clinton,05/19/1980,
"110956",1281766.00000000000,Crump,Populated Place,TN,"47",Hardin,"071",35.22174820000,-88.31809460000,"139","456",Pittsburg Landing,05/19/1980,03/20/2008
"114543",1299303.00000000000,Riceville,Populated Place,TN,"47",McMinn,"107",35.38479510000,-84.69299450000,"251","823",Riceville,05/19/1980,01/29/2011
"113953",1297403.00000000000,Pickwatina Place,Populated Place,TN,"47",McMinn,"107",35.43451750000,-84.63104730000,"291","955",Riceville,05/19/1980,
"148675",1647255.00000000000,Mooretown,Populated Place,TN,"47",Cannon,"015",35.74340340000,-86.05415640000,"359","1178",Hollow Springs,06/01/1989,
"111297",1274199.00000000000,West Haven,Populated Place,TN,"47",Maury,"119",35.60590530000,-87.07556190000,"202","663",Columbia,05/19/1980,
"118871",1309905.00000000000,Fooshee Bend (historical),Populated Place,TN,"47",Meigs,"121",35.65757190000,-84.76327590000,"233","764",Spring City,06/01/1989,
"118038",1314593.00000000000,Arcadia,Populated Place,TN,"47",Sullivan,"163",36.58537950000,-82.45792550000,"418","1371",Indian Springs,05/19/1980,
"112038",1289286.00000000000,Jamestown,Populated Place,TN,"47",Tipton,"167",35.55119220000,-89.86230650000,"111","364",Gilt Edge,05/19/1980,
"116366",1307898.00000000000,Union,Populated Place,TN,"47",Bradley,"011",35.01396490000,-84.81105240000,"238","781",Felker,04/01/1989,
"148334",1646947.00000000000,Towee,Populated Place,TN,"47",Polk,"139",35.23229660000,-84.44159380000,"334","1096",McFarland,05/01/1989,
"116117",1303117.00000000000,Laban (historical),Populated Place,TN,"47",Carter,"019",36.20095580000,-82.00956290000,"1044","3425",White Rocks Mountain,08/01/1991,
"116707",1328851.00000000000,Maymead,Populated Place,TN,"47",Johnson,"091",36.41595370000,-81.83706030000,"677","2221",Mountain City,05/19/1980,
"119363",1314808.00000000000,Cedar Grove,Populated Place,TN,"47",Roane,"145",35.84507530000,-84.46270860000,"268","879",Cave Creek,05/19/1980,
"124530",1315586.00000000000,New Era,Populated Place,TN,"47",Sevier,"155",35.84120050000,-83.60183580000,"304","997",Pigeon Forge,05/19/1980,
"119120",1314790.00000000000,Canaan,Populated Place,TN,"47",Montgomery,"125",36.40421880000,-87.49112290000,"199","653",Palmyra,05/19/1980,
"118530",1314734.00000000000,Brittontown,Populated Place,TN,"47",Greene,"059",36.27287950000,-82.78654510000,"473","1552",Baileyton,05/19/1980,
"150249",1648086.00000000000,Stonewall Place,Populated Place,TN,"47",Shelby,"157",35.14675640000,-90.01370140000,"79","259",Northwest Memphis,11/01/1994,
"111546",1283382.00000000000,East Lake,Populated Place,TN,"47",Hamilton,"065",35.00535270000,-85.27912320000,"211","692",Chattanooga,05/19/1980,
"115035",1300238.00000000000,Rudolph,Populated Place,TN,"47",Haywood,"075",35.70368710000,-89.25062450000,"107","351",Tibbs,05/19/1980,
"149757",1647625.00000000000,China Grove,Populated Place,TN,"47",Gibson,"053",36.13895530000,-88.91395260000,"106","348",Rutherford,12/01/1989,
"113710",1292974.00000000000,Maxwell,Populated Place,TN,"47",Franklin,"051",35.09258510000,-86.22276490000,"284","932",Beans Creek,05/19/1980,
"126694",1312726.00000000000,Lockwood Heights,Populated Place,TN,"47",Hamilton,"065",35.10562790000,-85.28190240000,"222","728",Chattanooga,02/01/1990,
"126445",1312616.00000000000,Caramel Village,Populated Place,TN,"47",Hamilton,"065",35.19590370000,-85.17495600000,"221","725",Daisy,01/01/1990,
"115625",1307585.00000000000,Westwood Heights,Populated Place,TN,"47",McMinn,"107",35.44646220000,-84.60576820000,"293","961",Athens,04/01/1989,
"121284",1315200.00000000000,Hartsville Junction,Populated Place,TN,"47",Sumner,"165",36.44948990000,-86.32665740000,"153","502",Bethpage,05/19/1980,
"124773",1315600.00000000000,New Salem,Populated Place,TN,"47",Jackson,"087",36.31394820000,-85.66970090000,"304","997",Gainesboro,05/19/1980,
"122117",1315291.00000000000,Ivyton,Populated Place,TN,"47",Overton,"133",36.40367660000,-85.15190280000,"284","932",Alpine,05/19/1980,
"121035",1315122.00000000000,Glenobey,Populated Place,TN,"47",Fentress,"049",36.38534600000,-85.00911810000,"222","728",Riverton,05/19/1980,
"110707",1280109.00000000000,Celina,Populated Place,TN,"47",Clay,"027",36.55006110000,-85.50524700000,"169","554",Celina,05/19/1980,03/20/2008
"119612",1310540.00000000000,Mary Chapel,Populated Place,TN,"47",Grainger,"057",36.30203430000,-83.35767480000,"354","1161",Bean Station,08/01/1989,
"120694",1315083.00000000000,Friendship,Populated Place,TN,"47",Bledsoe,"007",35.60951320000,-85.06801150000,"581","1906",Morgan Springs,05/19/1980,
"114792",1313648.00000000000,Forks of Blue Creek,Populated Place,TN,"47",Humphreys,"085",36.06394960000,-87.73168910000,"149","489",McEwen,06/01/1990,
"119953",1310603.00000000000,Claud (historical),Populated Place,TN,"47",Benton,"005",36.17977980000,-87.94836470000,"120","394",Harmon Creek,08/01/1989,
"115874",1302899.00000000000,Lanatana Estates,Populated Place,TN,"47",Cumberland,"035",35.90562320000,-85.06662520000,"589","1932",Crossville,08/01/1991,
"113461",1277915.00000000000,Boma,Populated Place,TN,"47",Putnam,"141",36.12700530000,-85.68248110000,"323","1060",Baxter,05/19/1980,
"185122",2516902.00000000000,Eagles Landing Mobile Home Park,Populated Place,TN,"47",Knox,"093",35.92611110000,-84.11777780000,"296","971",Bearden,01/20/2009,
"126004",1315823.00000000000,Roby,Populated Place,TN,"47",Chester,"023",35.46535300000,-88.40087760000,"156","512",Enville,05/19/1980,
"115184",1296334.00000000000,Old Lawton,Populated Place,TN,"47",McNairy,"109",35.21285980000,-88.46948790000,"168","551",Stantonville,05/19/1980,
"112479",1290119.00000000000,Kettle Mills,Populated Place,TN,"47",Maury,"119",35.67618190000,-87.28973320000,"163","535",Greenfield Bend,05/19/1980,
"114102",1298107.00000000000,Pond Grove,Populated Place,TN,"47",Roane,"145",35.86701740000,-84.66743940000,"302","991",Rockwood,05/19/1980,
"128217",1313080.00000000000,Hooper Acres,Populated Place,TN,"47",Rutherford,"149",35.93117530000,-86.48610370000,"174","571",Walterhill,03/01/1990,
"111987",1275676.00000000000,Anderson,Populated Place,TN,"47",Overton,"133",36.17284220000,-85.23468970000,"600","1968",Obey City,05/19/1980,
"115135",1295952.00000000000,Northcott,Populated Place,TN,"47",Sullivan,"163",36.57287870000,-82.53404010000,"439","1440",Kingsport,05/19/1980,
"117397",1314534.00000000000,Woodland Mills,Populated Place,TN,"47",Obion,"131",36.48839600000,-89.11506610000,"111","364",Union City,05/19/1980,05/12/2008
"148234",1640391.00000000000,Montclair,Populated Place,TN,"47",Washington,"179",36.35482750000,-82.39347490000,"476","1562",Jonesborough,08/01/1991,
"110315",1271595.00000000000,Striggersville,Populated Place,TN,"47",Hawkins,"073",36.44231660000,-82.99044290000,"367","1204",Burem,05/19/1980,
"123889",1315531.00000000000,Mole,Populated Place,TN,"47",Hawkins,"073",36.48093150000,-82.75460470000,"355","1165",Stony Point,05/19/1980,
"122217",1311496.00000000000,Foxmoor,Populated Place,TN,"47",Montgomery,"125",36.57227000000,-87.36945290000,"160","525",Clarksville,11/01/1989,
"116807",1308081.00000000000,South Hills,Populated Place,TN,"47",Blount,"009",35.68341580000,-84.01240530000,"308","1010",Binfield,05/01/1989,
"114692",1299845.00000000000,Rocky Branch,Populated Place,TN,"47",Blount,"009",35.74091900000,-83.84100940000,"292","958",Kinzel Springs,05/19/1980,
"116217",1326809.00000000000,Ellejoy,Populated Place,TN,"47",Blount,"009",35.80953130000,-83.75517380000,"306","1004",Wildwood,05/19/1980,
"120102",1314924.00000000000,Cusick,Populated Place,TN,"47",Sevier,"155",35.84786530000,-83.70933960000,"302","991",Walden Creek,05/19/1980,
"116266",1314476.00000000000,Watauga Flats,Populated Place,TN,"47",Washington,"179",36.37871650000,-82.31152650000,"467","1532",Bluff City,05/19/1980,
"147644",1640275.00000000000,Austin Village,Populated Place,TN,"47",Washington,"179",36.36760530000,-82.35625090000,"453","1486",Johnson City,08/01/1991,
"115233",1306658.00000000000,Laguardo,Populated Place,TN,"47",Wilson,"189",36.29643990000,-86.44360440000,"152","499",Laguardo,05/19/1980,
"122807",1311563.00000000000,Swan Lake Village,Populated Place,TN,"47",Montgomery,"125",36.54671440000,-87.28806230000,"151","495",Clarksville,11/01/1989,
"150398",1651067.00000000000,Straight Fork,Populated Place,TN,"47",Scott,"151",36.37841270000,-84.35826720000,"443","1453",Pioneer,10/01/1989,
"111938",1288378.00000000000,Hornsby,Populated Place,TN,"47",Hardeman,"069",35.22758310000,-88.82950090000,"116","381",Hornsby,05/19/1980,03/20/2008
"112430",1285505.00000000000,Glendale,Populated Place,TN,"47",Lawrence,"099",35.11035930000,-87.38724140000,"274","899",Loretto,05/19/1980,
"114151",1304889.00000000000,Athens,Populated Place,TN,"47",McMinn,"107",35.44285120000,-84.59298980000,"264","866",Athens,05/19/1980,03/20/2008
"115676",1302860.00000000000,Fairview,Populated Place,TN,"47",Cumberland,"035",35.99395800000,-84.92717490000,"572","1877",Dorton,08/01/1991,
"120643",1310909.00000000000,Grandview,Populated Place,TN,"47",Putnam,"141",36.21117170000,-85.47886350000,"347","1138",Cookeville East,09/01/1989,
"148726",1647425.00000000000,Cedar Hill,Populated Place,TN,"47",Putnam,"141",36.17533810000,-85.67498050000,"323","1060",Baxter,09/01/1989,
"114643",1294645.00000000000,Mount Horeb,Populated Place,TN,"47",Jefferson,"089",36.09120140000,-83.44017090000,"404","1325",Jefferson City,05/19/1980,
"125463",1312352.00000000000,Meadowbrook,Populated Place,TN,"47",Knox,"093",35.96730250000,-84.08046860000,"318","1043",Bearden,12/01/1989,
"113020",1277098.00000000000,Bethel,Populated Place,TN,"47",Anderson,"001",36.17119010000,-84.07658480000,"277","909",Norris,05/19/1980,
"125667",1315796.00000000000,Red Walnut,Populated Place,TN,"47",Decatur,"039",35.46924070000,-88.17697960000,"150","492",Thurman,05/19/1980,
"114924",1295613.00000000000,New Prospect,Populated Place,TN,"47",Lawrence,"099",35.22452490000,-87.25112670000,"283","928",Lawrenceburg,05/19/1980,
"120094",1314914.00000000000,Crossroads,Populated Place,TN,"47",Hickman,"081",35.71923560000,-87.51723790000,"175","574",Beaverdam Springs,05/19/1980,01/30/2020
"118173",1304717.00000000000,Yuma,Populated Place,TN,"47",Carroll,"017",35.84756450000,-88.33671280000,"147","482",Yuma,05/19/1980,
"127991",1313029.00000000000,Broodwood,Populated Place,TN,"47",Rutherford,"149",35.86728730000,-86.46249230000,"178","584",Murfreesboro,03/01/1990,
"115517",1306918.00000000000,Pottsville,Populated Place,TN,"47",Maury,"119",35.63784740000,-86.82527800000,"198","650",Rally Hill,05/19/1980,
"113928",1279019.00000000000,Burbank,Populated Place,TN,"47",Carter,"019",36.14872960000,-82.10178980000,"909","2982",White Rocks Mountain,05/19/1980,
"112932",1286694.00000000000,Hampton,Populated Place,TN,"47",Carter,"019",36.28427870000,-82.17262950000,"543","1781",Elizabethton,05/19/1980,08/29/2019
"111604",1283854.00000000000,Essary Springs,Populated Place,TN,"47",Hardeman,"069",35.01203280000,-88.79811100000,"132","433",Pocahontas,05/19/1980,
"126663",1312664.00000000000,Gold Point Estates,Populated Place,TN,"47",Hamilton,"065",35.15729340000,-85.19078930000,"297","974",Daisy,01/01/1990,
"115588",1301234.00000000000,Shannon Hills,Populated Place,TN,"47",Hamilton,"065",35.18090360000,-85.21467930000,"232","761",Daisy,05/19/1980,
"111272",1273747.00000000000,Walter Crossroad,Populated Place,TN,"47",Greene,"059",36.11676670000,-82.96654330000,"413","1355",Cedar Creek,05/19/1980,
"125999",1315816.00000000000,Roaring Springs,Populated Place,TN,"47",Greene,"059",36.29649030000,-82.77737880000,"370","1214",Baileyton,05/19/1980,
"112268",1284665.00000000000,Fort Henry,Populated Place,TN,"47",Stewart,"161",36.50727500000,-88.01586330000,"141","463",Hamlin,05/19/1980,
"121422",1311263.00000000000,Tryon,Populated Place,TN,"47",Jefferson,"089",35.98426050000,-83.32294110000,"313","1027",Chestnut Hill,10/01/1989,
"114260",1279297.00000000000,Cairo,Populated Place,TN,"47",Sumner,"165",36.36088200000,-86.36360290000,"140","459",Hunters Point,05/19/1980,
"110347",1272078.00000000000,Tanglewood,Populated Place,TN,"47",Smith,"159",36.27533130000,-85.98776560000,"164","538",Carthage,05/19/1980,
"111675",1274885.00000000000,Winona,Populated Place,TN,"47",Scott,"151",36.37674570000,-84.45021490000,"362","1188",Huntsville,05/19/1980,
"114853",1305992.00000000000,Cloverport,Populated Place,TN,"47",Hardeman,"069",35.39757980000,-89.01756280000,"112","367",Mercer,05/19/1980,
"110940",1281601.00000000000,Creson,Populated Place,TN,"47",Lincoln,"103",35.16869290000,-86.55138380000,"219","718",Fayetteville,05/19/1980,
"118505",1314704.00000000000,Blue Springs,Populated Place,TN,"47",DeKalb,"041",35.87923230000,-85.84442960000,"320","1050",Smithville,05/19/1980,
"111936",1288333.00000000000,Hopkins Crossing,Populated Place,TN,"47",Humphreys,"085",36.08450450000,-87.77363500000,"170","558",Waverly,05/19/1980,
"119098",1314762.00000000000,Bucksnort,Populated Place,TN,"47",Hickman,"081",35.88562000000,-87.68446550000,"126","413",Bucksnort,05/19/1980,
"115185",1296338.00000000000,Old Middleton,Populated Place,TN,"47",Smith,"159",36.17616680000,-85.99359960000,"212","696",Gordonsville,05/19/1980,
"124007",1311728.00000000000,Wilderness Shores,Populated Place,TN,"47",Hamblen,"063",36.17536700000,-83.45795250000,"361","1184",Talbott,10/01/1989,
"147556",1652472.00000000000,Condon,Populated Place,TN,"47",Union,"173",36.18119310000,-83.79379640000,"344","1129",Graveston,05/19/1980,03/20/2008
"114498",1298596.00000000000,Providence,Populated Place,TN,"47",Lewis,"101",35.44507560000,-87.58307560000,"220","722",Riverside,05/19/1980,
"110324",1271826.00000000000,Sumac,Populated Place,TN,"47",Giles,"055",35.24619010000,-86.94083820000,"279","915",Tarpley,05/19/1980,
"125644",1315769.00000000000,Porterfield,Populated Place,TN,"47",Cannon,"015",35.87978750000,-86.16165740000,"203","666",Milton,05/19/1980,
"118150",1304517.00000000000,White Bluff,Populated Place,TN,"47",Dickson,"043",36.10755930000,-87.22084090000,"254","833",White Bluff,05/19/1980,05/12/2008
"111295",1274150.00000000000,West End Heights,Populated Place,TN,"47",Wilson,"189",36.21533180000,-86.31915840000,"163","535",Lebanon,05/19/1980,
"123105",1315409.00000000000,Linwood,Populated Place,TN,"47",Wilson,"189",36.15783380000,-86.18526800000,"216","709",Shop Springs,05/19/1980,
"116490",1303309.00000000000,Indian Hills,Populated Place,TN,"47",Sullivan,"163",36.54871340000,-82.42070030000,"489","1604",Indian Springs,08/01/1991,
"113951",1297327.00000000000,Phillippy,Populated Place,TN,"47",Lake,"095",36.48284080000,-89.37618370000,"88","289",Tiptonville,05/19/1980,
"122656",1315351.00000000000,Lanceville,Populated Place,TN,"47",Cocke,"029",35.93704640000,-82.90681300000,"386","1266",Paint Rock,05/19/1980,
"115611",1307478.00000000000,Norris,Populated Place,TN,"47",Johnson,"091",36.27095640000,-81.92900530000,"1004","3294",Elk Mills,04/01/1989,
"115826",1314370.00000000000,Sycamore,Populated Place,TN,"47",Cheatham,"021",36.32199670000,-87.05305830000,"133","436",Ashland City,05/19/1980,
"122109",1315281.00000000000,Idol,Populated Place,TN,"47",Grainger,"057",36.36675460000,-83.40156670000,"434","1424",Avondale,05/19/1980,
"149786",1647696.00000000000,New Hope,Populated Place,TN,"47",Gibson,"053",35.94256820000,-88.90311910000,"111","364",Trenton,04/01/1990,
"111959",1288772.00000000000,Hurley,Populated Place,TN,"47",Hardin,"071",35.13813900000,-88.36587490000,"140","459",Pittsburg Landing,05/19/1980,
"115162",1296150.00000000000,Oak Hill North,Populated Place,TN,"47",Hamilton,"065",35.14673770000,-85.26134700000,"268","879",Fairmount,05/19/1980,
"148243",1640409.00000000000,Pine Hills,Populated Place,TN,"47",Washington,"179",36.36593860000,-82.36375130000,"456","1496",Johnson City,08/01/1991,
"114283",1279828.00000000000,Carthage Junction,Populated Place,TN,"47",Smith,"159",36.16783510000,-85.91331990000,"161","528",Gordonsville,05/19/1980,
"111627",1274239.00000000000,Westavia Woods,Populated Place,TN,"47",Knox,"093",35.94591420000,-84.03713280000,"323","1060",Bearden,05/19/1980,
"114166",1305023.00000000000,Bearden,Populated Place,TN,"47",Knox,"093",35.93285920000,-84.00268650000,"264","866",Bearden,05/19/1980,
"120117",1314944.00000000000,Desha,Populated Place,TN,"47",Sumner,"165",36.42921290000,-86.36415820000,"168","551",Bethpage,05/19/1980,
"113834",1287845.00000000000,Hillsdale,Populated Place,TN,"47",Macon,"111",36.44616200000,-86.05859710000,"167","548",Hillsdale,05/19/1980,
"114830",1305812.00000000000,Centerville,Populated Place,TN,"47",Wilson,"189",36.28949590000,-86.20665680000,"146","479",Bellwood,05/19/1980,
"118127",1304328.00000000000,Wales,Populated Place,TN,"47",Giles,"055",35.24896840000,-87.08278740000,"207","679",Pulaski,05/19/1980,
"118056",1314614.00000000000,Bachelder,Populated Place,TN,"47",Lewis,"101",35.54285240000,-87.32112360000,"291","955",Mount Joy,05/19/1980,
"115471",1314322.00000000000,Spring Creek,Populated Place,TN,"47",McMinn,"107",35.41785040000,-84.72521860000,"246","807",Riceville,05/19/1980,
"128962",1313165.00000000000,Royal Court,Populated Place,TN,"47",Rutherford,"149",35.87645380000,-86.48221460000,"179","587",Walterhill,03/01/1990,
"121044",1315131.00000000000,Goodbars,Populated Place,TN,"47",Warren,"177",35.74090150000,-85.60136720000,"278","912",Welchland,05/19/1980,
"149763",1647634.00000000000,Mount Herman,Populated Place,TN,"47",Weakley,"183",36.19867500000,-88.75561470000,"124","407",Greenfield,01/01/1990,
"116630",1327942.00000000000,Coffee Ridge,Populated Place,TN,"47",Unicoi,"171",36.02399680000,-82.50874950000,"753","2470",Flag Pond,05/19/1980,
"119384",1314833.00000000000,Chestoa,Populated Place,TN,"47",Unicoi,"171",36.10566380000,-82.44513880000,"522","1713",Chestoa,05/19/1980,
"113811",1287727.00000000000,Highcliff,Populated Place,TN,"47",Campbell,"013",36.58230340000,-84.07603900000,"295","968",Jellico East,05/19/1980,
"115966",1314380.00000000000,Taylor Mill,Populated Place,TN,"47",Washington,"179",36.31427070000,-82.57014950000,"467","1532",Leesburg,05/19/1980,
"148598",1640485.00000000000,Brookmead,Populated Place,TN,"47",Sullivan,"163",36.51788300000,-82.20485510000,"498","1634",Bristol,08/01/1991,
"116467",1303240.00000000000,Colby (historical),Populated Place,TN,"47",Sullivan,"163",36.47176980000,-82.41653230000,"440","1444",Boone Dam,08/01/1991,
"113479",1278217.00000000000,Brainerd Hills,Populated Place,TN,"47",Hamilton,"065",35.01701900000,-85.19856530000,"206","676",East Chattanooga,05/19/1980,
"113974",1297676.00000000000,Pinnacle,Populated Place,TN,"47",Sevier,"155",35.74814930000,-83.41404860000,"408","1339",Mount Le Conte,05/19/1980,
"117392",1314529.00000000000,Wolf Creek,Populated Place,TN,"47",Cocke,"029",35.92343470000,-82.94486950000,"364","1194",Paint Rock,05/19/1980,
"115139",1295967.00000000000,Northshore Estates,Populated Place,TN,"47",Hamilton,"065",35.11618310000,-85.21217830000,"245","804",East Chattanooga,05/19/1980,
"118388",1309621.00000000000,Maple Spring,Populated Place,TN,"47",Loudon,"105",35.69202150000,-84.28741960000,"262","860",Loudon,06/01/1989,
"116799",1308073.00000000000,Kenmark Hills,Populated Place,TN,"47",Blount,"009",35.70786000000,-84.01768340000,"331","1086",Binfield,05/01/1989,
"114638",1294564.00000000000,Mount Carmel,Populated Place,TN,"47",Greene,"059",36.25148780000,-82.95321460000,"363","1191",McCloud,05/19/1980,
"148266",1640443.00000000000,Timber Ridge,Populated Place,TN,"47",Washington,"179",36.29510580000,-82.44236600000,"559","1834",Jonesborough,08/01/1991,
"116135",1303187.00000000000,Mayflower (historical),Populated Place,TN,"47",Washington,"179",36.31815990000,-82.54514860000,"454","1489",Leesburg,08/01/1991,
"115634",1307662.00000000000,Hinds Creek (historical),Populated Place,TN,"47",Anderson,"001",36.13813480000,-84.08991780000,"270","886",Norris,04/01/1989,
"125049",1315656.00000000000,Orgains Crossroads,Populated Place,TN,"47",Montgomery,"125",36.43893950000,-87.36917570000,"195","640",Excell,05/19/1980,
"115803",1314344.00000000000,Stowers,Populated Place,TN,"47",Morgan,"129",36.23146190000,-84.81689320000,"468","1535",Twin Bridges,05/19/1980,
"120712",1315110.00000000000,Gernt,Populated Place,TN,"47",Fentress,"049",36.44535260000,-84.71466320000,"312","1024",Honey Creek,05/19/1980,
"114475",1305377.00000000000,Braden,Populated Place,TN,"47",Fayette,"047",35.37952850000,-89.56813270000,"96","315",Mason,05/19/1980,04/28/2014
"110725",1280267.00000000000,Chapmans,Populated Place,TN,"47",Giles,"055",35.17646930000,-87.01945200000,"220","722",Pulaski,05/19/1980,
"114807",1305586.00000000000,Cades,Populated Place,TN,"47",Gibson,"053",35.97589960000,-88.78339470000,"112","367",Milan,05/19/1980,
"127705",1312931.00000000000,Foxboro Estates,Populated Place,TN,"47",Williamson,"187",35.99645070000,-86.76055480000,"238","781",Franklin,02/01/1990,
"127373",1312857.00000000000,Josephine (historical),Populated Place,TN,"47",Wilson,"189",36.09394740000,-86.29443550000,"236","774",Vine,03/01/1990,
"115302",1313999.00000000000,Midway,Populated Place,TN,"47",DeKalb,"041",35.95450780000,-85.75498360000,"309","1014",Smithville,05/19/1980,
"112717",1290573.00000000000,Lancaster Hill,Populated Place,TN,"47",Smith,"159",36.12728090000,-85.88220820000,"164","538",Gordonsville,05/19/1980,
"112053",1289494.00000000000,John Sevier,Populated Place,TN,"47",Knox,"093",36.04008390000,-83.81545930000,"277","909",John Sevier,05/19/1980,08/29/2019
"114452",1305159.00000000000,Bethel Springs,Populated Place,TN,"47",McNairy,"109",35.23369330000,-88.60643730000,"148","486",Purdy,05/19/1980,03/20/2008
"113001",1276958.00000000000,Belle Meade,Populated Place,TN,"47",Hardin,"071",35.21869230000,-88.22642530000,"132","433",Savannah,05/19/1980,
"113456",1277871.00000000000,Bodenham,Populated Place,TN,"47",Giles,"055",35.23369110000,-87.15584550000,"210","689",Bodenham,05/19/1980,
"115448",1314297.00000000000,Sims Spring,Populated Place,TN,"47",Bedford,"003",35.51090500000,-86.61582950000,"220","722",Unionville,05/19/1980,
